Date,Difficulty
2025-04-14,121507793131897.98
2025-04-15,121507793131898.0
2025-04-16,121507793131898.0
2025-04-17,121507793131897.94
2025-04-18,121507793131898.0
2025-04-19,122638153785919.48
2025-04-20,123234387977051.38
2025-04-21,123234387977051.4
2025-04-22,123234387977051.52
2025-04-23,123234387977051.31
2025-04-24,123234387977051.48
2025-04-25,123234387977051.48
2025-04-26,123234387977051.42
2025-04-27,123234387977051.44
2025-04-28,123234387977051.48
2025-04-29,123234387977051.48
2025-04-30,123234387977051.42
2025-05-01,123234387977051.44
2025-05-02,123234387977051.52
2025-05-03,122656845148755.52
2025-05-04,119116256505723.44
2025-05-05,119116256505723.56
2025-05-06,119116256505723.44
2025-05-07,119116256505723.5
2025-05-08,119116256505723.52
2025-05-09,119116256505723.44
2025-05-10,119116256505723.5
2025-05-11,119116256505723.48
2025-05-12,119116256505723.48
2025-05-13,119116256505723.42
2025-05-14,119116256505723.48
2025-05-15,119116256505723.48
2025-05-16,119116256505723.44
2025-05-17,120040690785396.2
2025-05-18,121658450774824.48
2025-05-19,121658450774824.52
2025-05-20,121658450774824.52
2025-05-21,121658450774824.52
2025-05-22,121658450774824.5
2025-05-23,121658450774824.48
2025-05-24,121658450774824.52
2025-05-25,121658450774824.5
2025-05-26,121658450774824.5
2025-05-27,121658450774824.52
2025-05-28,121658450774824.48
2025-05-29,121658450774824.48
2025-05-30,121658450774824.48
2025-05-31,126982285146988.44
2025-06-01,126982285146988.56
2025-06-02,126982285146988.56
